Time,Lat,Lon,CO2[ppm],mass PM1.0[μg/m3],mass PM2.5[μg/m3],mass PM4[μg/m3],mass PM10[μg/m3],number PM0.5[#/cm3],number PM1.0[#/cm3],number PM2.5[#/cm3],number PM4[#/cm3],number PM10[#/cm3],Typical Part Size[μm],EAQ[],FAQ[],O3[ppb],Temp[°C],Hum[%],Alt[m],Press[mbar],DP[°C],HDX[°C],Gradient[°C/100m],Speed[km/h],Radiation[],BT[dBm]
2023-07-07 12:58:30+02:00,41.390348,2.179989,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,53,13,1015,21.9,41.1,-,0,-,-58
2023-07-07 12:58:32+02:00,41.390346,2.17999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,53,14,1015,21.9,41.1,-,0,-,-69
2023-07-07 12:58:33+02:00,41.390345,2.179988,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,53,14,1015,21.9,41.1,-,0,-,-58
2023-07-07 12:58:35+02:00,41.390341,2.179985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,53,14,1015,21.9,41.1,-,0,-,-64
2023-07-07 12:58:36+02:00,41.390339,2.179975,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,53,14,1015,21.9,41.1,-,0,-,-60
2023-07-07 12:58:37+02:00,41.390331,2.179978,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,53,14,1015,21.9,41.1,-,0,-,-65
2023-07-07 12:58:39+02:00,41.390321,2.179986,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,53,14,1015,21.9,41.1,-,0,-,-58
2023-07-07 12:58:40+02:00,41.39032,2.179989,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,53,14,1015,21.9,41.0,-,0,-,-60
2023-07-07 12:58:42+02:00,41.390315,2.180005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,53,14,1015,21.9,41.0,-,0,-,-53
2023-07-07 12:58:43+02:00,41.390313,2.180012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,53,14,1015,21.9,41.0,-,0,-,-60
2023-07-07 12:58:44+02:00,41.390323,2.180004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,53,14,1015,21.9,41.0,-,0,-,-57
2023-07-07 12:58:46+02:00,41.390323,2.18001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,41.0,-,0,-,-66
2023-07-07 12:58:47+02:00,41.390325,2.180015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,53,14,1015,21.9,41.0,-,0,-,-62
2023-07-07 12:58:48+02:00,41.390319,2.180009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,41.0,-,0,-,-57
2023-07-07 12:58:50+02:00,41.390318,2.180008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,41.0,-,0,-,-57
2023-07-07 12:58:51+02:00,41.39032,2.179987,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.9,-,0,-,-61
2023-07-07 12:58:53+02:00,41.390318,2.179981,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,41.0,-,1,-,-60
2023-07-07 12:58:54+02:00,41.390316,2.179981,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.9,-,0,-,-63
2023-07-07 12:58:55+02:00,41.390319,2.179979,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.9,-,0,-,-60
2023-07-07 12:58:57+02:00,41.390315,2.179982,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,41.0,-,0,-,-61
2023-07-07 12:58:58+02:00,41.390312,2.179989,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.9,-,0,-,-63
2023-07-07 12:58:59+02:00,41.39031,2.179984,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.9,-,0,-,-66
2023-07-07 12:59:01+02:00,41.390305,2.179985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.9,-,0,-,-62
2023-07-07 12:59:02+02:00,41.390293,2.179989,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.8,-,0,-,-64
2023-07-07 12:59:04+02:00,41.390293,2.179986,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.8,-,0,-,-62
2023-07-07 12:59:05+02:00,41.39029,2.179986,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.8,-,0,-,-62
2023-07-07 12:59:06+02:00,41.390285,2.179992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,53,14,1015,21.7,40.7,-,0,-,-59
2023-07-07 12:59:08+02:00,41.39028,2.179992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.8,-,0,-,-65
2023-07-07 12:59:09+02:00,41.390279,2.179981,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.8,-,0,-,-72
2023-07-07 12:59:11+02:00,41.39028,2.179981,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.8,-,0,-,-66
2023-07-07 12:59:12+02:00,41.390281,2.179981,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,53,14,1015,21.7,40.8,-,0,-,-66
2023-07-07 12:59:13+02:00,41.39028,2.179979,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.8,-,0,-,-58
2023-07-07 12:59:15+02:00,41.390274,2.179978,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,14,1015,21.8,40.8,-,0,-,-56
2023-07-07 12:59:16+02:00,41.390274,2.179978,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,53,15,1015,21.8,40.9,-,0,-,-85
2023-07-07 12:59:17+02:00,41.390277,2.179971,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,53,14,1015,21.7,40.8,-,0,-,-71
2023-07-07 12:59:19+02:00,41.390269,2.179962,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,54,15,1015,21.9,41.0,-,0,-,-84
2023-07-07 12:59:20+02:00,41.390268,2.179974,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8,53,14,1015,21.4,40.1,-,0,-,-86
2023-07-07 12:59:22+02:00,41.390268,2.179974,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8,53,14,1015,21.4,40.1,-,0,-,-84
2023-07-07 12:59:23+02:00,41.390261,2.179979,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,53,14,1015,21.3,39.8,-,0,-,-80
2023-07-07 12:59:25+02:00,41.390261,2.17997,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,53,14,1015,21.2,39.8,-,0,-,-96
2023-07-07 12:59:26+02:00,41.390258,2.17997,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,53,15,1015,21.1,39.4,-,0,-,-88
2023-07-07 12:59:28+02:00,41.39026,2.179987,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3,53,14,1015,20.9,39.1,-,0,-,-91
2023-07-07 12:59:29+02:00,41.390259,2.179988,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3,52,15,1015,20.7,38.8,-,0,-,-96
2023-07-07 12:59:30+02:00,41.390249,2.179987,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2,52,15,1015,20.6,38.7,-,0,-,-86
2023-07-07 12:59:33+02:00,41.390236,2.17998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,52,15,1015,20.5,38.5,-,1,-,-93
2023-07-07 12:59:35+02:00,41.390208,2.179973,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,53,15,1015,20.5,38.3,-,1,-,-98
2023-07-07 12:59:37+02:00,41.390197,2.179987,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,54,15,1015,20.8,38.6,-,3,-,-85
2023-07-07 12:59:38+02:00,41.390184,2.180002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,55,14,1015,21.0,39.0,-,3,-,-85
2023-07-07 12:59:40+02:00,41.390191,2.180018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3,55,14,1015,21.3,39.6,-,3,-,-87
2023-07-07 12:59:41+02:00,41.390223,2.180065,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,56,14,1015,21.2,39.2,-,1,-,-74
2023-07-07 12:59:42+02:00,41.390223,2.180074,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,56,14,1015,21.2,39.3,-,1,-,-84
2023-07-07 12:59:44+02:00,41.390211,2.180072,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,56,14,1015,21.2,39.3,-,1,-,-85
2023-07-07 12:59:45+02:00,41.390232,2.180112,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,55,14,1015,21.0,39.1,-,2,-,-96
2023-07-07 12:59:47+02:00,41.390229,2.180124,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,55,14,1015,21.1,39.3,-,2,-,-80
2023-07-07 12:59:48+02:00,41.390238,2.180155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,55,14,1015,21.0,39.1,-,3,-,-75
2023-07-07 12:59:49+02:00,41.390236,2.180161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,55,14,1015,21.1,39.2,-,3,-,-78
2023-07-07 12:59:51+02:00,41.390227,2.180161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,55,14,1015,21.0,39.0,-,3,-,-80
2023-07-07 12:59:52+02:00,41.390213,2.180152,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,54,14,1015,20.7,38.5,-,2,-,-82
2023-07-07 12:59:54+02:00,41.390202,2.180157,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,54,14,1015,20.9,38.9,-,2,-,-83
2023-07-07 12:59:55+02:00,41.390184,2.18016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,53,14,1015,20.6,38.5,-,3,-,-69
2023-07-07 12:59:56+02:00,41.390181,2.180155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,53,14,1015,20.6,38.5,-,3,-,-61
2023-07-07 12:59:58+02:00,41.390167,2.180153,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,53,14,1015,20.6,38.4,-,4,-,-79
2023-07-07 12:59:59+02:00,41.39015,2.180165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,52,14,1015,20.3,37.9,-,4,-,-70
2023-07-07 13:00:01+02:00,41.390144,2.180165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,52,14,1015,20.3,38.1,-,3,-,27
2023-07-07 13:00:02+02:00,41.390137,2.180157,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,52,14,1015,20.3,38.0,-,2,-,-65
2023-07-07 13:00:03+02:00,41.390131,2.180159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,52,13,1015,20.3,38.0,-,2,-,-66
2023-07-07 13:00:05+02:00,41.390129,2.180167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8,52,13,1015,20.2,37.8,-,2,-,-64
2023-07-07 13:00:06+02:00,41.390116,2.180176,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8,52,13,1015,20.2,37.9,-,2,-,-76
2023-07-07 13:00:08+02:00,41.39011,2.180176,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8,51,13,1015,20.0,37.6,-,3,-,-61
2023-07-07 13:00:09+02:00,41.390092,2.180176,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,51,13,1015,20.1,37.7,-,3,-,-70
2023-07-07 13:00:10+02:00,41.390087,2.180187,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3,51,13,1015,20.5,38.5,-,2,-,-77
2023-07-07 13:00:12+02:00,41.39008,2.180187,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4,51,13,1015,20.6,38.6,-,2,-,-72
2023-07-07 13:00:13+02:00,41.390065,2.180182,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,51,13,1015,20.7,38.9,-,3,-,-65
2023-07-07 13:00:15+02:00,41.390056,2.180173,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,51,13,1015,20.7,39.0,-,2,-,-76
2023-07-07 13:00:16+02:00,41.390063,2.180137,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,51,14,1015,20.8,39.1,-,2,-,-71
2023-07-07 13:00:17+02:00,41.390058,2.180126,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,51,13,1015,20.9,39.3,-,2,-,-69
2023-07-07 13:00:19+02:00,41.390055,2.180122,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,51,13,1015,20.9,39.2,-,2,-,-76
2023-07-07 13:00:20+02:00,41.390064,2.180126,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8,51,13,1015,21.0,39.4,-,1,-,-84
2023-07-07 13:00:22+02:00,41.390059,2.180122,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,51,13,1015,20.9,39.4,-,1,-,-76
2023-07-07 13:00:23+02:00,41.39005,2.180117,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,51,13,1015,20.9,39.4,-,2,-,-73
2023-07-07 13:00:24+02:00,41.390045,2.180097,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8,51,13,1015,21.0,39.6,-,0,-,-72
2023-07-07 13:00:26+02:00,41.390047,2.180089,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8,52,14,1015,21.2,39.8,-,0,-,-75
2023-07-07 13:00:27+02:00,41.39004,2.180062,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.9,52,13,1015,21.3,39.9,-,1,-,-71
2023-07-07 13:00:28+02:00,41.390036,2.180048,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.9,52,13,1015,21.3,40.0,-,1,-,-67
2023-07-07 13:00:30+02:00,41.390036,2.18004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.9,52,14,1015,21.3,40.1,-,0,-,-65
2023-07-07 13:00:31+02:00,41.390027,2.180024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0,52,14,1015,21.4,40.1,-,0,-,-64
2023-07-07 13:00:33+02:00,41.390027,2.180023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0,52,14,1015,21.4,40.2,-,0,-,-72
2023-07-07 13:00:34+02:00,41.390018,2.18002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0,52,14,1015,21.4,40.2,-,0,-,-79
2023-07-07 13:00:35+02:00,41.390018,2.180017,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0,52,14,1015,21.4,40.3,-,0,-,-85
2023-07-07 13:00:37+02:00,41.390015,2.180016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0,52,14,1015,21.4,40.3,-,0,-,-77
2023-07-07 13:00:38+02:00,41.390018,2.179992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,52,14,1015,21.5,40.4,-,2,-,-72
2023-07-07 13:00:39+02:00,41.39001,2.17998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,53,13,1015,21.7,40.7,-,2,-,-63
2023-07-07 13:00:41+02:00,41.390002,2.179972,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,53,13,1015,21.7,40.7,-,3,-,-68
2023-07-07 13:00:42+02:00,41.389982,2.179965,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,54,13,1015,22.0,41.1,-,0,-,-73
2023-07-07 13:00:44+02:00,41.389966,2.179953,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,54,13,1015,22.0,41.2,-,1,-,-75
2023-07-07 13:00:45+02:00,41.38994,2.179938,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,54,14,1015,22.0,41.1,-,0,-,-66
2023-07-07 13:00:46+02:00,41.389932,2.17993,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,13,1015,22.2,41.5,-,0,-,-87
2023-07-07 13:00:48+02:00,41.389928,2.179916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,14,1015,22.2,41.5,-,0,-,-75
2023-07-07 13:00:49+02:00,41.389918,2.179896,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,14,1015,22.2,41.5,-,0,-,-80
2023-07-07 13:00:51+02:00,41.389917,2.179888,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,14,1015,22.2,41.5,-,0,-,-90
2023-07-07 13:00:52+02:00,41.38991,2.179872,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,54,14,1015,22.0,41.2,-,0,-,-73
2023-07-07 13:00:54+02:00,41.389907,2.179869,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,54,13,1015,22.0,41.2,-,0,-,-82
2023-07-07 13:00:55+02:00,41.389899,2.179853,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,54,14,1015,22.0,41.3,-,0,-,-69
2023-07-07 13:00:56+02:00,41.389895,2.179851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,54,14,1015,22.1,41.3,-,0,-,-71
2023-07-07 13:00:58+02:00,41.389889,2.179851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,54,13,1015,22.0,41.3,-,0,-,-78
2023-07-07 13:00:59+02:00,41.389888,2.179866,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,54,13,1015,22.1,41.3,-,0,-,-78
2023-07-07 13:01:01+02:00,41.389883,2.179861,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,54,13,1015,22.1,41.3,-,0,-,-69
2023-07-07 13:01:02+02:00,41.389877,2.179852,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,54,13,1015,22.1,41.3,-,1,-,-66
2023-07-07 13:01:03+02:00,41.389856,2.179845,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,55,13,1015,22.3,41.6,-,3,-,-64
2023-07-07 13:01:05+02:00,41.389841,2.179848,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,55,14,1015,22.3,41.6,-,3,-,-67
2023-07-07 13:01:06+02:00,41.389817,2.179841,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,13,1015,22.2,41.6,-,3,-,-66
2023-07-07 13:01:07+02:00,41.389802,2.179839,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,55,13,1015,22.3,41.6,-,3,-,-68
2023-07-07 13:01:09+02:00,41.389788,2.179838,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,55,13,1015,22.3,41.6,-,3,-,-70
2023-07-07 13:01:10+02:00,41.389721,2.179814,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,13,1015,22.2,41.6,-,2,-,-64
2023-07-07 13:01:11+02:00,41.389703,2.179806,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,55,13,1015,22.3,41.6,-,2,-,-66
2023-07-07 13:01:13+02:00,41.389686,2.179804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,55,14,1015,22.3,41.6,-,2,-,-65
2023-07-07 13:01:14+02:00,41.389666,2.179802,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3,55,13,1015,22.3,41.6,-,2,-,-68
2023-07-07 13:01:15+02:00,41.389658,2.179802,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,54,13,1015,22.0,41.2,-,1,-,-56
2023-07-07 13:01:17+02:00,41.389655,2.179805,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,54,13,1015,22.0,41.2,-,1,-,-56
2023-07-07 13:01:18+02:00,41.389645,2.179806,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,54,14,1015,22.0,41.2,-,0,-,-62
2023-07-07 13:01:20+02:00,41.389639,2.179801,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,14,1015,22.2,41.5,-,0,-,-73
2023-07-07 13:01:21+02:00,41.389636,2.179805,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,14,1015,22.2,41.5,-,1,-,-72
2023-07-07 13:01:22+02:00,41.389629,2.179805,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,56,14,1015,22.4,41.7,-,2,-,-68
2023-07-07 13:01:24+02:00,41.38962,2.179804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,56,14,1015,22.4,41.7,-,2,-,-80
2023-07-07 13:01:25+02:00,41.389607,2.179799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,14,1015,22.2,41.5,-,0,-,-87
2023-07-07 13:01:27+02:00,41.389597,2.179798,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,14,1015,22.2,41.5,-,0,-,-82
2023-07-07 13:01:28+02:00,41.389584,2.179794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,14,1015,22.2,41.5,-,3,-,-81
2023-07-07 13:01:30+02:00,41.389568,2.179792,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,14,1015,22.2,41.4,-,3,-,-83
2023-07-07 13:01:31+02:00,41.389555,2.179782,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,13,1015,22.2,41.5,-,0,-,-77
2023-07-07 13:01:33+02:00,41.389551,2.179778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,13,1015,22.2,41.5,-,0,-,-76
2023-07-07 13:01:34+02:00,41.389525,2.179763,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,55,14,1015,22.2,41.4,-,0,-,-77
2023-07-07 13:01:35+02:00,41.38951,2.17976,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,54,13,1015,22.0,41.1,-,0,-,-76
2023-07-07 13:01:37+02:00,41.389505,2.179762,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,54,13,1015,22.0,41.2,-,0,-,-79
2023-07-07 13:01:38+02:00,41.389491,2.17975,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,54,13,1015,21.9,41.1,-,0,-,-81
2023-07-07 13:01:39+02:00,41.389483,2.179741,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,54,13,1015,21.9,41.0,-,0,-,-78
2023-07-07 13:01:41+02:00,41.389481,2.179732,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2,54,13,1015,22.0,41.1,-,0,-,-75
2023-07-07 13:01:42+02:00,41.389478,2.179721,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,54,13,1015,21.9,41.0,-,0,-,-83
2023-07-07 13:01:44+02:00,41.389479,2.179722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,55,13,1015,22.1,41.3,-,0,-,-92
2023-07-07 13:01:45+02:00,41.389469,2.179705,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,55,13,1015,22.1,41.3,-,0,-,-76
2023-07-07 13:01:47+02:00,41.389464,2.179698,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,55,13,1015,22.1,41.3,-,0,-,-69
2023-07-07 13:01:48+02:00,41.389457,2.179686,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,55,13,1015,22.1,41.3,-,1,-,-66
2023-07-07 13:01:49+02:00,41.389439,2.179664,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,55,13,1015,22.1,41.3,-,2,-,-81
2023-07-07 13:01:51+02:00,41.389425,2.179651,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,55,13,1015,22.1,41.3,-,2,-,-69
2023-07-07 13:01:52+02:00,41.389402,2.179627,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1,55,13,1015,22.1,41.2,-,0,-,-69
2023-07-07 13:01:54+02:00,41.389394,2.17962,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0,54,13,1015,21.8,40.8,-,1,-,-73
2023-07-07 13:01:55+02:00,41.389392,2.179617,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0,54,13,1015,21.8,40.8,-,1,-,-66
2023-07-07 13:01:57+02:00,41.389383,2.179609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0,54,13,1015,21.8,40.7,-,1,-,-69
2023-07-07 13:01:58+02:00,41.389356,2.179612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0,54,13,1015,21.8,40.7,-,2,-,-77
2023-07-07 13:01:59+02:00,41.389344,2.17961,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.9,54,13,1015,21.7,40.5,-,1,-,-78
2023-07-07 13:02:01+02:00,41.389336,2.179609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.9,54,13,1015,21.7,40.5,-,0,-,-70
2023-07-07 13:02:03+02:00,41.389318,2.179606,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.9,54,13,1015,21.7,40.5,-,4,-,-85
2023-07-07 13:02:04+02:00,41.389305,2.179596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.9,55,13,1015,21.9,40.7,-,4,-,-72
2023-07-07 13:02:06+02:00,41.38929,2.179583,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8,55,12,1015,21.8,40.7,-,1,-,-72
2023-07-07 13:02:07+02:00,41.389251,2.179562,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8,55,12,1015,21.8,40.7,-,4,-,-75
2023-07-07 13:02:09+02:00,41.389237,2.179554,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8,54,13,1015,21.6,40.3,-,4,-,-77
2023-07-07 13:02:10+02:00,41.389222,2.179546,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,54,13,1015,21.5,40.1,-,2,-,-73
2023-07-07 13:02:11+02:00,41.389213,2.17953,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,54,13,1015,21.4,40.0,-,0,-,-83
2023-07-07 13:02:13+02:00,41.389208,2.179525,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,54,12,1015,21.5,40.1,-,1,-,-74
2023-07-07 13:02:14+02:00,41.389184,2.179519,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,54,13,1015,21.4,40.0,-,1,-,-84
2023-07-07 13:02:16+02:00,41.389175,2.179517,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,54,13,1015,21.4,40.0,-,3,-,-72
2023-07-07 13:02:17+02:00,41.389156,2.17952,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,55,13,1015,21.6,40.2,-,0,-,-76
2023-07-07 13:02:19+02:00,41.389148,2.17952,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,55,12,1015,21.5,40.1,-,3,-,-85
2023-07-07 13:02:20+02:00,41.38913,2.179526,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,55,13,1015,21.5,40.0,-,3,-,-91
2023-07-07 13:02:22+02:00,41.389125,2.179527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,55,13,1015,21.5,40.0,-,0,-,-68
2023-07-07 13:02:23+02:00,41.389118,2.179519,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,55,13,1015,21.5,40.0,-,1,-,-77
